User,User Age,User Barangay,User Gender,Responses
2031,23,San Agustin,M,mas maging handa sa kagamatin sa oras ng anumang sakuna upang mapaghandaan ang mga nangangailangan ng tulong.
2020,21,Marulas,F,put more dumpster bins in every street so that we can avoid littering that could lead to intense flooding.
2028,23,BRGY. DAANGHARI NAVOTAS CITY,M,kailangan ng maayos na disiplina
2026,21,maysan valenzuela city,M,mag dagdag ng tao para sa proteksyon ng mga studtante
2029,18,barangay 16 libis espina,M,attend seminars and participate in all the disaster awareness activities in our barangay 
2030,23,120,M,Cooperation
2024,20,35,F,"Mas maganda kung magkakaroon ng seminar upang magkaroon ng sapat na kaalam ang mga tao ukol sa mga trahedyang nangyayari s apanahin ngayon. Mas maganada din na mag tayo ng programa ang mga schools regarding sa mga bagyo, kalamidad at iba pa. Upang bata palang ay magkaroon na ng kaalaman at disiplina upang maiwasan ang trahedya."
2021,23,Barangay Gen T.De Leon,F,"Bagama't bago pa lamang kaming lipat sa aming bahay, nakikita at napapansin ko ang disiplina na ipinatutupad ng mga tagapamuno sa aming barangay. Sila ay naglalagay ng mga karatula o di kaya nagkakabit ng mga tarpaulin sa mga pader at poste na nagpapaalala kung anu ano ang mga dapat gawin sa oras ng sakuna. Lagi ding handa ang mga paaralan at mga evacuation center sa oras na ito ay kakailanganin. Madalas din ay mga umiikot o nagroronda upang ang mga residente ay mapaalalahanan."
2025,22,Tomas Manuel,M,"By being trained for a disaster. When we are taught what to do we learn ""When"" the Typhoon would hit, ""Where"" we need to go and ""What"" we need to prepare in such cases. It all starts in us then sharing to others "
2047,30,Zone 80,M,Mag-deploy ng siren gamit ang bumbero
2042,20,Malinta,F,"Do regular garbage/waste collections!! Minsan sobrang delay, yun din naman yung laging cause ng baha. :)"
2051,17,bgry.28tambakolst.caloocan city,F,magsagawa ng clean and green program ... at programa na mkakatulong sa paghahanda kung may sakuha man magaganap.
2048,17,BARANGAY 8. SALMON ST.CALOOCAN CITY,M,ipaalam ito sa mga nakakaraming tao para makapaghanda sila sa kalamidad .
2044,24,11,F,Clean the surroundings and discipline of people. 
2060,18,"26, Caloocan",F,Kailangan ng mas better way para ma-spread ng barangay ang balita na may paparating na disaster o kung ano man.
2046,19,Parada,M,gumawa ng programa kada barangay tulad ng paglilinis ng kanal at ilog. 
2053,17,Punturin,M,By informing people about an incoming disaster. 
2052,17,barangay 8 salmon st.caloocan city,F,gumawa sila ng paraan para matulongan lahat ng sakop ng kanilang barangay 
2056,17,sanjose,F,mag karoon lagi ng pag pupulong para sa mga impormasyon na dapat malaman ng iba. 
2050,17,NBBS,F,dapat ay tapusin muna yung mga hindi pa tapos na proyekto tulad ng mga kalsada dahil kalimitang ito ang nagiging dahilan ng baha. marapat ring linisin yung mga drainage sa ilang baranggay dahil tinatapunan ito ng basura ito ang nagiging dahilan kung bakit umaapaw yung ilog at lumalala yung baha. dapat may bantay sa bawat drainage na ilang tanod para maiwasan yung pagtapon ng ilang mamayan sa ilog mag lagay rin ng signage na nagsasabing magkakamulta ang sino mang mahuhuling magtatapon.
2055,17,"20, Caloocan City",F,Dapat if ever man na mayroong balita na may bagyo dapat iinform agad yung mga nasasakupan ng barangay 
2054,18,"Maysan, Valenzuela City",F,Naisip ko na mas magiging handa kami kung yung mismong barangay namin nag peperform ng mga seminars and announcement kung saan kami pwedeng pumunta or lumikas. Sana nagbibigay din sila ng briefing kung paano makaligtas pag sobrang taas ng baha or such. Dapat mas ma encourage ng mga Barangay official kaming mga residente na mas magparticate sa mga ganung klase ng seminars. 
2063,17,"Brgy.72 , Caloocan City",M,Laging manuod ng balita at mag kaisa lahat ng miyembro ng barangay 
2059,18,Marulas,F,"Once na malaman natn na may darating na sakuna. Ang dapat gawin ng barangay ay may conduct ng seminar tungkol sa mga ano dapat gagawin before, during and after of the calamity. "
2049,16,28 Caloocan City,F,"Makakatulong ang aming barangay kong magbibigay agad sila ng ""early warning"" kung sakali mang may darating na bagyo. at magbigay ng mga pwedeng lugar kung saan pwedeng tirhan ng mga nasalanta ng bagyo. at karagdagang relief goods."
2058,20,"barangay 22,Caloocan City",F,sa pagtataas ng kalsada.hindi lamang ang kalsada ang kaylangan taas kundi dapat linisin ang kanal at palakihan ito upang maiwasan ang pagbabaha.hindi dn nmn nakakatulong ang pagtaas ng kalsada kung hindi maaayos ang kanal at hindi palalakihin upang khit anong lakas ng ulan kung malaki ang kanal at wala itong mga basura hindi basta basta ito magbabaha.un lamang po at salamat
2064,18,28,F,maging handa ang mga opisyal ng baraggay para sa kababayan 
2062,17,28,F,Dapat magsimula sa tahanan para makatulong sa iba upang maging maayos ang ating barangay 
2057,17,20 Caloocan City,F,"makakatulong ang aming barangay sa paraan na pagbibigay ng maagang mga warning, pag-inform at pagtulong agad sa mga taong nangangailangan ma-evacuate sa madaling panahon. maaari rin silang magbigay ng mga seminars kung paano pangangalagaan ang kalikasan at kung ano ang tamang gawin sa oras ng sakuna"
2061,17,"barangay 142, Caloocan",F,"To Mayor Oca Malapitan,

              Bigyan mo ng pansin ang ibang bahagi ng Caloocan hindi yung asa North Caloocan lang yung pinapansin mo, hindi lang sakanila galing yung boto para manalo ka. Hindi porket hindi bahain sa South Caloocan hindi mo na bibigayang pansin ang aming lokasyon. "
2067,22,"Brgy. Daanghari, Navotas City",F,"Una mag obserba sa mga kalsada o mga street na hindi pa naipapataasan, dahil sa aming karanasan sa baranggay tanging kalsada o street na lang namen yung hindi pa naipapataasan kaya ang nagiging epekto nito ay lahat ng baha oh tubig ay napupunta sa aming lugar na nagiging dahilan ng pag baha kahit na sa konting ulan lamang. "
2065,21,26,F,there should be a unit per street in the barangay because that would lessen the scale of people a unit leader has to focus on.
2068,18,Daanghari,M,"Dahil madalas mangyare ang di inaasahang bagyo o anumang kalamidad ang dumating, Maaring maging mas handa o mas maging obserbatibo sa bawat eskinita at bawat bahay ng mga mamayan sa syudad, kailangan din maging handa para sa mga possibleng mangyare."
2077,22,Brgy.84 caloocan city,F,linisin ang mga kalat. tanggalin ang mga nakabara sa kanal.
2086,18,caloocan,M,maayos na tapunan ng basura o araw araw na paglilinis ng  bawat baranggay 
2080,23,"Longos,Malabon City",F,Linisin ang mga imburnal at kanal para hindi kaagad bura ang mga daluyan nito at itapon ang mga basura sa tamang tapunan
2084,18,26,M,"ang bawat tao sa kbaranggay ay nangangailangang maging alerto at magkaroon ng interaksypon sa bawat isa upang maging mas epektibo ang ganap na kasanyan sa pagdating ng kalamidad.
"
2087,26,"Barangay 152 Zone 14, Manila ",M,"GAmitin ng tama ang pondo ng barangay, hindi sa mga walang kwentang bagay gaya ng mga patimpalak"
2083,17,"Brgy 35 Sawata, Maypajo Caloocan City",F,kung ang bawat tao ang nagkakaisa at nagtutulungan sa kabila ng mga kalamidad na nararanasan sa pamamagitan nito. Makakatulong ang bawat isa na mailigtas di lang ang kapaligiran kundi pati ang mga taong pwedeng mapanganib dahil sa matinding kalamidad. Isang paraan din ang makipag cooperate sa mga kawani ng barangay at maliliit na proyekto upang makatulong at maging handa rin sa darating pang kalamidad.
2082,17,28,F,"Sa aking palagay, makakatulong ang aking Barangay sa pamamagitan ng Pagtaas ng mga Lupa sa aming lugar. at sana magkaroon ng pagkakaisa upang masolusyunan ang aming problema sa aming barangay upang mas umunlad na aking lugar Dahil bilang ako ay Kabataan mayroon akong Concern sa aming barangay dahil gusto ko masulousyunan ang aming problema sa aming barangay."
2090,17,Navotas West,M,"Pag kakaroon ng monthly o weekly na clean up sa mga kanal, estero, kalsada at iba pa, para maka-iwas sa mga baha at sakalusugan."
2078,33,63 Caloocan City,F,Para maiwasan ang kalamidad linisin ang kapaligiran linisin ang mga baradong kanal. Maging alerto 24/7 lalo na kapag may mga paparating na sakuna.
2079,19,Brgy. 366 Sta.Cruz Manila,F,Dapat laging mag update ang barangay sa nasasakupan nito sa bawat kalamidad na paparating.
2085,16,purok 6 hernandez st. catmon malabon,F, sa paglilinis ng mga baradong kanal at pakiki isa ng mga taga barangay.
2081,20,"Malinta,Valenzuela City",M,"taasan ang mga kalsada, then linisin ang mga kanal para hindi maging sanhi ng baha"
2092,16,"366,stacruz manila ",M,"MAG LAGAY SILA NG WARNINGSYSTEM PARA SA AMING BARANGAY PARA KUNG SAKALING MAY SAKUNA MAAGAPAN AGAD AT LINIS ANG KANAL TAASAN ANG KALSADA HIGIT SALAHAT YUNG MGA KUPAL N GOBYERNO PAKYU SILA DI AKO GALIT NAGPAPALIWANAG LNG ^_^ 
"
2081,20,"Malinta,Valenzuela City",M,"taasan ang mga kalsada, then linisin ang mga kanal para hindi maging sanhi ng pag.baha"
2094,24,Balabago jaro iloilo city,M,Giving early relief goods
2093,32,Masagud san joaquin iloilo,M,Coordination and participation in all disaster  seminars and drill
2095,29,"San vicente, jaro",F,"Maglinis palagi ng paligid, maging alerto sa anumang sakuna. "
2096,37,"Poblacion,Ajuy,Iloilo",F,There should be comtinous orientation in the community not just after a disaster hardly hit an area. 
2105,27,Q. Abeto,F,Have a disaster drill within the neighborhood
2097,21,"Apologista,sara,iloilo",F,Mas makakatulong po na mas maging hnda ang bawat isa kng ang bawat indibidwal ay nagkakaisa hindi lng po tuwing may kalamidad o may paparating na kalamidad. Mas epetibo kng ang bawat isa ay may komunikasyon para mas magiging aware ang bawat isa may paparating man o wala.
2099,25,Brgy. Conciencia Panitan Capiz,F,Help clean surroundings and proper disposal of garbage.
2104,23,Bolilao Mandurriao,F,Inform them early na may paparating na kalamidad
2100,28,San jose st. Pototan iloilo,M,Mag patayo mg isang organization para sa risk and disaster para sa iyong barangay
2103,30,"Guzman Jesena,Mandurriao, Iloilo",F,Magbigay sa bawat bahay ng guidelines kung anu ang dapat gawin tuwing may sakuna
2106,22,Javellana jaro iloilo city,F,Always be vigilant and informed
2110,34,Zarraga iloilo,M,By utilizing our tanod in information campaign
2109,22,"Arcenas Subd.,Tiza, Roxas City",F,"Sa tingin ko po, makakatulong ang aming barangay sa paraan ng pag iinform earlier sa nasasakupan para makaprepare ng mga dapat at para maging handa. Pero mas malaki pong tulong kapag ang pamilya ay handa palagi."
2108,25,"San Felix, Iloilo City",F,Ensuring that my surrounding is clean. Proper disposal of garbage to prevent blockage of drainage system.
2107,23,"Lacturan,Dumangas,Iloilo",F,"I can help by being aware and prepare when there is an upcoming calamity.I can help also by proper disposing my garbage/trash.I can also join the barangay in their activities such as cleaning the canals and attending their seminars or orientation regarding calamities.




"
2114,29,Brgy. Poblacion molo iloilo,M,More trainings on the barangay officials to know more about this
2113,29,"Ungka1, pavia iloilo
",F,Magkakaroon ng isang orientation or programa kung saan hinahanda ang mga tao kung anu ang gagawin kung magkakaroon ng kalamidad
2112,24,"Sambag, jaro",F,The brgy should organize an informative talk to the community regarding preparations for calamities. 
2116,25,VML,F,Dapat laging handa ang barangay. Dapat my weekly or monthly seminar para sa mga disaster para my ka alaman mga tao kng snu dapat gawin. Dapat lagi malinis ung mga kanal at paligid.
2115,51,"Bo. Obrero, La Paz, Iloilo City",M,Orientation para sa emergency cases lalo na sa mga baha at bagyo at mag imbak ng sapat na pagkain at personal na pangangailangan ang barangay mismo.
2119,26,LaPaz Iloilo City,F,Maagang pag anunsyo ng mga balita regarding signal warning if for example my bagyo.
2122,22,"Brgy. Balabago, Jaro, Iloilo City",F,Held at least 1 to 2 session regarding disaster preparedness every quarter of the year.
2121,22,Calahunan Mandurriao,F,We should always watch latest news so that we will be updated of the happenings 
2117,22,"Lanit Jaro, Iloilo City",F,Makakatulong ang barangay upang higit na maging handa para sa isang kalamidad sa pamamagitan ng pagbibigay impormasyon tungkol sa kung paano ang dapat gawin kung may mga sakuna o kalamidad at kung ano ang mga kakailanganin.
2120,33,"Balabag,pavia",F,"Magprovide ng mga early warning kapag may paparating na sakuna, tas kelangan ang kooperasyon ng lahat para sa malinis na kapaligiran."
2123,21,Brgy.Concepcion Duran St. Iloilo City,F,Always have a heart to be in your barangay.
2118,27,"Baybay Tanza, Iloilo",F,Sa pamamagitan nang pag conduct nang seminars regarding sa kalamidad.
2125,21,"Lapaz, Iloilo City",F,Sa papamagitan ng pag-conduct ng mga trainings at seminars tungkol sa mga disasters.
2128,40,"Aganan,pavia",M,Conduct preparedness trainings and seminar for pre and post cLamity intervention.
2129,34,MH Del Pilar Jaro,F,Drainage system should be fixed.
2131,23,"Aguinaldo St. Brgy. 2, Igbaras, Iloilo",F,Be alert. Always listen to the news over the radio/tv to be informed.
2127,35,Poblacion Proper,M,Better system for check and balance when it comes to funds and supply.
2130,25,"San Jose, Antique",F,Constant reminders and preparedness activity applicable to all kinds of family unit.
2126,43,"San Jose, San Miguel",F,"We must be vigilant enough on what was happening in our community so that if disasters will strike us we know what to do and where to go. 

"
2132,34,Mohon,F,Do some seminar or orientation on preparation on how to reduce  or prevent damages. 
2133,33,"Trapiche,oton Iloilo",M,Sa pamamagitan ng pag ronda ng barangay potrol in which nakkatulong po ito para mainform yung yung mga tao regarding sa paparating na sakuna... 
2134,24,"Sara,iloilo",M,"Inform early,,,be as one or be united!!!..."
2135,22,Baldoza lapaz,M,To always active and alert toa all 
2137,40,"Dungon B Jaro,Iloilo City",F,"Active participation for the awareness of everybody,"
2136,20,Poblacion,M,Inform the residents
2138,38,San Miguel Iloilo,F,By giving the seminars or orientation for the awareness and preparedness of different calamities.
2140,29,Inagdangan norte zarraga iloilo,M,Sa pamamagitan ng pagtutulongan at laging paghahanda kung sakaling dumating ang kalamidad
2141,28,Kasing kasing molo iloilo city,M,Sa pagkakaroon nitong grupo
2142,27,"Don T. Lutero West,Janiuay, Iloilo",M,Maayos na pagpapatupad ng mga programang may kinalaman sa paghahanda tuwing may kalamidad. 
2144,22,Napnud,F,Dapat mg karoon ang barangay nang seminar upang mabigyan nang ideya ang mga tao kung ano ang dapat gawin kapag may roong paparating na kalamidad.
2139,47,"Sto domingo arevalo,Iloilo City",F,An information dissemination and a quick response to those that need immediate assistance and evacuation. Barangay officials should immediately provide relief assistance both monetary and non monetary to affected residents until their lives becomes normal.
2143,40,Arevalo iloilo,F,Sa pagbigay nang babala at preparasyon sa kumunidad if my bagyo o sakunang darating
2145,38,"Quintin salas,jaro",M,"Seminar on emergency preparedness and emergency drills like flood typhoon earthquake,etc. And regular drills w in brgy level"
2146,22,"Simon ledesma st.jaro, iloilo city",F,Mabilis at tamang mensahe kapag my bagyo o kalamidad na darating.
2149,28,Iloilo city,F,Dapat mgkaisa at maging alerto xa pgdating ng anumang sakuna
2150,22,Proj.4 navais mandurriao iloilo city,M,Dapat palaging makinig sa ulat ng panahon at alerto palagi upang mapaghandaan ang darating na kalamidad
2152,20,Baldoza La Paz,F,"Dapat bawat baranggay meron paghahanda pra sa kalamidad , every month should give free seminars"
2154,33,"Dulonan, iloilo city",M,They should do frequent information drive to our community on what we should do during emergencies. They should do some basic training to our community.
2151,32,East timawa molo iloilo city,F,Dapat my komonikasyon kayo sa isat isa.
2153,19,"Biri sur leon,iloilo",F, dapat ang ating baranggay ay mgbibigay ng signal o paalala na dapat tayo ay maging handa sa mga darating na kalamidad.
2155,26,"Narorogan miagao,Iloilo",M,Dapat po laging handa sa lahat po ng oras o mga sakuna na darating sa barangay para po ma ewasan yong mga trahedya na nagaganap sa ating mga barangay..at kailangan din po mag conduct DRRM at local government ng training and ceminar po sa mga tao sa ating barangay para din my idea na po tayo sa tamang gawin kong meron darating desaster..:)
2157,41,"Miraga guib.santa barbara,iloilo",F,"Makikipag tulungan,at kung ano ang mga sakunang darating,kailngan laging handa at sundin at kung ano ang karapat dapat gawin pra sa kaligtasan ng buong barangay."
2161,21,Compania molo ,F,Dapat maging alerto sa bawat program sa brgy..
2160,27,Calinog,F,Dapat maging alerto sa programa sa bargy
2167,63,"Onate,mand,iloilo",M,Lack of disaster materials.
2165,31,Infante,M,Dapt ang punong brgy ang manguna sa pag palaganap ng balita kung mayrong kalamidad na dumating para makapag handa ang buong kuminidad sa parating nag kalaminad. At mag linis ng mga kanal para walang baha.
2163,21,Domingo sara iloilo,M,Dapat ang mga tao ay pamamamihan totongan tayo ang iba pa nga tawu
2164,24,RV sanchez st. San Miguel Iloilo,F,"Makakatulong ang aking barangay upang higit na maging handa ako pra sa isang kalamidad ay sa paraang magpatawag ng isang drill pra sa lahat so tha,in case na mgkasakuna ay ready ang lahat.mg.ipon ng importanteng bagay,pagkain pag nalamang may paparating na sakuna,..
"
2166,23,Cabangahan ,F,Ang magtulong pagbigay ng pagkain
2176,23,"Leganes,Iloilo",M,maagap na impormasyon na may parating na bagyo at pag bibigay ng sapat na suporta pra sa mga naapektuhan ng bagyo
2182,19,Calinog,M,Prepare 2 weeks before the calamity. Secure food and shelter. 
2170,18,"Brgy. Zone X, Serrano St., Cabatuan, Iloilo",M,"nagmemeeting 3 (Tatlong) araw bago pumasok ang bagyo sa Philippine Area of Responsibility, at mabilis ang aksyon kung sakalimang may mangyaring masama"
2186,18,"Oton, iloilo",M,Dapat laging handa at alerto ang aming barangay na magbigay ng impormasyon upang laging handa ang mga tao kung may paparating na bagyo.
2174,24,Brgy. Dacal San enrique Iloilo,F,"palaging alerto, sa mga darating na sakuna,dapat palagi nilang ee check ang kanilang mga ka barangay"
2177,21,South Baluarte Molo Iloilo City,F,Listen to the news on the radio or television. Prepare canned goods and First Aid Kits. 
2175,21,pavia,M,"MAg handa nang pundo ang baranggay para sa darating na kalamidad,upang  maraming ma itulong sa masasalanta.
"
2179,21,"Baldoza , La Paz",F,"Keep Calamity emergency kit prepared and complete at all times. (e.g., Canned goods, battery, flashlight, clothing etc.)

Look for possible evacuation sites. Provide emergency exits for all establishments."
2179,21,"Baldoza , La Paz",F,"Keep Calamity emergency kit prepared and complete at all times. (e.g., Canned goods, battery, flashlight, clothing etc.)

Look for possible evacuation sites. Provide emergency exits for all establishments."
2179,21,"Baldoza , La Paz",F,"Keep Calamity emergency kit prepared and complete at all times. (e.g., Canned goods, battery, flashlight, clothing etc.)

Look for possible evacuation sites. Provide emergency exits for all establishments."
2169,34,Jaro,M,"on each major vein of a high-way or corners of each street in a subdivision, set-up a PA (megaphone on top of a pole) that is centralized so that the community will be informed and up-to-date for any current events or announcements."
2180,22,Guibongan Bayunan,M,inform us if there is a storm signal and by providing us an evacuation center in case of emergency
2192,30,Hilado st poblacion leganes iloilo,M,Maging alerto sa lahat ng bagyo pra maging handa sa anumang trahedya ang mangyari.
2196,18,Hibao-an Sur Mandurriao,F,By giving out information and preparations for the incoming disasters
2196,18,Hibao-an Sur Mandurriao,F,By giving out information and preparations for the incoming disasters
2184,48,sta. monica oton iloilo city,F,dapat magkakaugnay lagi ang bawat isa upang kung may sakuna man na darating madaling magkakaunawa an ang bawat isa
2190,25,Iloilo City,M,"Simulan sa baranggay ang pagsugpo nang kurapsyon, kasi isa sa pina ka malaking problema kung bakit naghihirap ang ating bansa dahilbansa dahil sa baranggay pa lamang ay laganap na ang kurapsyon sa ating bansa."
2199,31,Cubay,F,Tamang impormansyon sa kung papaano rumesponde sa mga sakuna.
2171,18,Baybay,M,"Prepare Equipments and Facilities like Lifeboats, Transport Vehicle and Survival Supplies and Prepare an Emergeny Roadway to Evacuation Facilities"
2168,18,mandurriao Iloilo City,F,"Maghanda ng gamit at pagkain upang mas mabilis makatulong sa sakuna
"
2197,46,Patlad,M,There must be posters on how to be prepared in case of disaster. Baranggay officials must be on duty always to assist every citizen
2193,30,bagaygay,M,sa pamamagitan ng pagsasagawa ng emergency preparedness drill every quarter of the month para magkaroon ng sapat na kaaalaman ang mga mamamayan sakaling may darating na sakuna..maari ding mag linis ng paligid araw araw.
2181,25,"Sto.Rosario,Iloilo",M,By encouraging the barangay people to take a seminar about disaster prevention. 
2198,44,M.H Del Pilar Iloilo City,M,Magkaroon ng weekly meeting sa ibat ibang sona ng barangay.  Salamat
2202,24,"Dapitan,Pototan",M,"Be aware,spread info and attend seminars.

"
2198,44,M.H Del Pilar Iloilo City,M,Magkaroon ng weekly meeting sa ibat ibang sona ng barangay.  Salamat
2198,44,M.H Del Pilar Iloilo City,M,Magkaroon ng weekly meeting sa boong ibat ibang sona ng barangay.  Salamat
2205,0,,None,"Awareness of every filipino , the materials will be introduce to the society "
2205,0,,None,"Awareness of every filipino , the materials will be introduce to the society "
2204,19,Javellana,M,Add more drainage systems.. 
2206,25,"Bolhog, Batad, Iloilo",F,The Local Government must have preparedness/awarness to brgy. The local government must have equal giving for the people. The govenment must have seminar and disaster awareness to every people. So that he/she will prepared for every disaster to the society. Government is the big help for the society. Awareness is most important to every individual. 
