topicId,rank,docId,filename
5,197,21,C:\mallet\CourtProceedings\1910_gr_5840.txt
5,198,238,C:\mallet\CourtProceedings\1910_gr_l-6077.txt
5,199,211,C:\mallet\CourtProceedings\1910_gr_l-5809.txt
5,200,168,C:\mallet\CourtProceedings\1910_gr_l-5611.txt
5,201,124,C:\mallet\CourtProceedings\1910_gr_l-5465.txt
5,202,101,C:\mallet\CourtProceedings\1910_gr_l-5325.txt
5,203,96,C:\mallet\CourtProceedings\1910_gr_l-5312.txt
5,204,202,C:\mallet\CourtProceedings\1910_gr_l-5762.txt
5,205,191,C:\mallet\CourtProceedings\1910_gr_l-5692.txt
5,206,172,C:\mallet\CourtProceedings\1910_gr_l-5627.txt
5,207,16,C:\mallet\CourtProceedings\1910_gr_5754.txt
5,208,226,C:\mallet\CourtProceedings\1910_gr_l-5934.txt
5,209,199,C:\mallet\CourtProceedings\1910_gr_l-5728.txt
5,210,69,C:\mallet\CourtProceedings\1910_gr_l-5151.txt
5,211,23,C:\mallet\CourtProceedings\1910_gr_5919.txt
5,212,237,C:\mallet\CourtProceedings\1910_gr_l-6073.txt
5,213,218,C:\mallet\CourtProceedings\1910_gr_l-5871.txt
5,214,182,C:\mallet\CourtProceedings\1910_gr_l-5654.txt
5,215,145,C:\mallet\CourtProceedings\1910_gr_l-5530.txt
5,216,59,C:\mallet\CourtProceedings\1910_gr_l-5054.txt
5,217,216,C:\mallet\CourtProceedings\1910_gr_l-5853.txt
5,218,163,C:\mallet\CourtProceedings\1910_gr_l-5597.txt
5,219,81,C:\mallet\CourtProceedings\1910_gr_l-5222.txt
5,220,221,C:\mallet\CourtProceedings\1910_gr_l-5887.txt
5,221,208,C:\mallet\CourtProceedings\1910_gr_l-5791.txt
5,222,160,C:\mallet\CourtProceedings\1910_gr_l-5588.txt
5,223,205,C:\mallet\CourtProceedings\1910_gr_l-5785.txt
5,224,200,C:\mallet\CourtProceedings\1910_gr_l-5737.txt
5,225,178,C:\mallet\CourtProceedings\1910_gr_l-5642.txt
5,226,120,C:\mallet\CourtProceedings\1910_gr_l-5455.txt
5,227,93,C:\mallet\CourtProceedings\1910_gr_l-5290.txt
5,228,84,C:\mallet\CourtProceedings\1910_gr_l-5252.txt
5,229,241,C:\mallet\CourtProceedings\1910_gr_l-6084.txt
5,230,220,C:\mallet\CourtProceedings\1910_gr_l-5878.txt
5,231,188,C:\mallet\CourtProceedings\1910_gr_l-5683.txt
5,232,170,C:\mallet\CourtProceedings\1910_gr_l-5623.txt
5,233,161,C:\mallet\CourtProceedings\1910_gr_l-5593.txt
5,234,46,C:\mallet\CourtProceedings\1910_gr_l-4901.txt
5,235,22,C:\mallet\CourtProceedings\1910_gr_5849.txt
5,236,15,C:\mallet\CourtProceedings\1910_gr_5753.txt
5,237,246,C:\mallet\CourtProceedings\1910_gr_l-6222.txt
5,238,229,C:\mallet\CourtProceedings\1910_gr_l-5982.txt
5,239,210,C:\mallet\CourtProceedings\1910_gr_l-5807.txt
5,240,73,C:\mallet\CourtProceedings\1910_gr_l-5162.txt
5,241,152,C:\mallet\CourtProceedings\1910_gr_l-5565.txt
5,242,75,C:\mallet\CourtProceedings\1910_gr_l-5183.txt
5,243,49,C:\mallet\CourtProceedings\1910_gr_l-4950.txt
5,244,228,C:\mallet\CourtProceedings\1910_gr_l-5965.txt
5,245,108,C:\mallet\CourtProceedings\1910_gr_l-5390.txt
5,246,162,C:\mallet\CourtProceedings\1910_gr_l-5596.txt
5,247,104,C:\mallet\CourtProceedings\1910_gr_l-5337.txt
5,248,19,C:\mallet\CourtProceedings\1910_gr_5805.txt
5,249,87,C:\mallet\CourtProceedings\1910_gr_l-5255.txt
5,250,20,C:\mallet\CourtProceedings\1910_gr_5826.txt
5,251,213,C:\mallet\CourtProceedings\1910_gr_l-5813.txt
5,252,171,C:\mallet\CourtProceedings\1910_gr_l-5624.txt
6,1,164,C:\mallet\CourtProceedings\1910_gr_l-5599.txt
6,2,143,C:\mallet\CourtProceedings\1910_gr_l-5525.txt
6,3,58,C:\mallet\CourtProceedings\1910_gr_l-5038.txt
6,4,4,C:\mallet\CourtProceedings\1910_gr_5246.txt
6,5,123,C:\mallet\CourtProceedings\1910_gr_l-5464.txt
6,6,148,C:\mallet\CourtProceedings\1910_gr_l-5543.txt
6,7,219,C:\mallet\CourtProceedings\1910_gr_l-5874.txt
6,8,206,C:\mallet\CourtProceedings\1910_gr_l-5786.txt
6,9,144,C:\mallet\CourtProceedings\1910_gr_l-5527.txt
6,10,198,C:\mallet\CourtProceedings\1910_gr_l-5720.txt
6,11,222,C:\mallet\CourtProceedings\1910_gr_l-5897.txt
6,12,175,C:\mallet\CourtProceedings\1910_gr_l-5631.txt
6,13,242,C:\mallet\CourtProceedings\1910_gr_l-6095.txt
6,14,165,C:\mallet\CourtProceedings\1910_gr_l-5601.txt
6,15,232,C:\mallet\CourtProceedings\1910_gr_l-6013.txt
6,16,118,C:\mallet\CourtProceedings\1910_gr_l-5448.txt
6,17,243,C:\mallet\CourtProceedings\1910_gr_l-6157.txt
6,18,60,C:\mallet\CourtProceedings\1910_gr_l-5060.txt
6,19,185,C:\mallet\CourtProceedings\1910_gr_l-5673.txt
6,20,149,C:\mallet\CourtProceedings\1910_gr_l-5553.txt
6,21,61,C:\mallet\CourtProceedings\1910_gr_l-5066.txt
6,22,187,C:\mallet\CourtProceedings\1910_gr_l-5681.txt
6,23,43,C:\mallet\CourtProceedings\1910_gr_l-4788.txt
6,24,247,C:\mallet\CourtProceedings\1910_gr_l-6250.txt
6,25,90,C:\mallet\CourtProceedings\1910_gr_l-5270.txt
6,26,27,C:\mallet\CourtProceedings\1910_gr_l-2308.txt
6,27,150,C:\mallet\CourtProceedings\1910_gr_l-5559.txt
6,28,204,C:\mallet\CourtProceedings\1910_gr_l-5775.txt
6,29,197,C:\mallet\CourtProceedings\1910_gr_l-5715.txt
6,30,231,C:\mallet\CourtProceedings\1910_gr_l-5994.txt
6,31,244,C:\mallet\CourtProceedings\1910_gr_l-6185.txt
6,32,155,C:\mallet\CourtProceedings\1910_gr_l-5577.txt
6,33,109,C:\mallet\CourtProceedings\1910_gr_l-5396.txt
6,34,249,C:\mallet\CourtProceedings\1910_gr_l-6259.txt
6,35,72,C:\mallet\CourtProceedings\1910_gr_l-5161.txt
6,36,128,C:\mallet\CourtProceedings\1910_gr_l-5478.txt
6,37,88,C:\mallet\CourtProceedings\1910_gr_l-5265.txt
6,38,138,C:\mallet\CourtProceedings\1910_gr_l-5509.txt
6,39,137,C:\mallet\CourtProceedings\1910_gr_l-5504.txt
6,40,119,C:\mallet\CourtProceedings\1910_gr_l-5449.txt
6,41,251,C:\mallet\CourtProceedings\1910_gr_l-6492.txt
6,42,203,C:\mallet\CourtProceedings\1910_gr_l-5770.txt
6,43,132,C:\mallet\CourtProceedings\1910_gr_l-5486.txt
6,44,3,C:\mallet\CourtProceedings\1910_gr_5052.txt
6,45,252,C:\mallet\CourtProceedings\1910_gr_l-6497.txt
6,46,212,C:\mallet\CourtProceedings\1910_gr_l-5810.txt
6,47,205,C:\mallet\CourtProceedings\1910_gr_l-5785.txt
6,48,42,C:\mallet\CourtProceedings\1910_gr_l-4713.txt
6,49,77,C:\mallet\CourtProceedings\1910_gr_l-5193.txt
6,50,26,C:\mallet\CourtProceedings\1910_gr_6000.txt
6,51,142,C:\mallet\CourtProceedings\1910_gr_l-5524.txt
6,52,56,C:\mallet\CourtProceedings\1910_gr_l-5022.txt
6,53,106,C:\mallet\CourtProceedings\1910_gr_l-5359.txt
6,54,78,C:\mallet\CourtProceedings\1910_gr_l-5197.txt
6,55,245,C:\mallet\CourtProceedings\1910_gr_l-6204.txt
6,56,179,C:\mallet\CourtProceedings\1910_gr_l-5644.txt
6,57,6,C:\mallet\CourtProceedings\1910_gr_5411.txt
6,58,135,C:\mallet\CourtProceedings\1910_gr_l-5496.txt
6,59,129,C:\mallet\CourtProceedings\1910_gr_l-5480.txt
6,60,122,C:\mallet\CourtProceedings\1910_gr_l-5461.txt
6,61,177,C:\mallet\CourtProceedings\1910_gr_l-5637.txt
6,62,146,C:\mallet\CourtProceedings\1910_gr_l-5533.txt
6,63,250,C:\mallet\CourtProceedings\1910_gr_l-6399.txt
6,64,57,C:\mallet\CourtProceedings\1910_gr_l-5025.txt
6,65,233,C:\mallet\CourtProceedings\1910_gr_l-6054.txt
6,66,110,C:\mallet\CourtProceedings\1910_gr_l-5398.txt
6,67,180,C:\mallet\CourtProceedings\1910_gr_l-5647.txt
6,68,76,C:\mallet\CourtProceedings\1910_gr_l-5188.txt
6,69,239,C:\mallet\CourtProceedings\1910_gr_l-6079.txt
6,70,107,C:\mallet\CourtProceedings\1910_gr_l-5381.txt
6,71,51,C:\mallet\CourtProceedings\1910_gr_l-4977.txt
6,72,17,C:\mallet\CourtProceedings\1910_gr_5771.txt
6,73,108,C:\mallet\CourtProceedings\1910_gr_l-5390.txt
6,74,208,C:\mallet\CourtProceedings\1910_gr_l-5791.txt
6,75,111,C:\mallet\CourtProceedings\1910_gr_l-5403.txt
6,76,25,C:\mallet\CourtProceedings\1910_gr_5963.txt
6,77,14,C:\mallet\CourtProceedings\1910_gr_5751.txt
6,78,13,C:\mallet\CourtProceedings\1910_gr_5745.txt
6,79,189,C:\mallet\CourtProceedings\1910_gr_l-5684.txt
6,80,113,C:\mallet\CourtProceedings\1910_gr_l-5413.txt
6,81,53,C:\mallet\CourtProceedings\1910_gr_l-4991.txt
6,82,7,C:\mallet\CourtProceedings\1910_gr_5430.txt
6,83,224,C:\mallet\CourtProceedings\1910_gr_l-5922.txt
6,84,157,C:\mallet\CourtProceedings\1910_gr_l-5583.txt
6,85,227,C:\mallet\CourtProceedings\1910_gr_l-5962.txt
6,86,1,C:\mallet\CourtProceedings\1910_gr_4883.txt
6,87,55,C:\mallet\CourtProceedings\1910_gr_l-5006.txt
6,88,211,C:\mallet\CourtProceedings\1910_gr_l-5809.txt
6,89,71,C:\mallet\CourtProceedings\1910_gr_l-5160.txt
6,90,215,C:\mallet\CourtProceedings\1910_gr_l-5827.txt
6,91,74,C:\mallet\CourtProceedings\1910_gr_l-5168.txt
6,92,173,C:\mallet\CourtProceedings\1910_gr_l-5628.txt
6,93,2,C:\mallet\CourtProceedings\1910_gr_5051.txt
6,94,131,C:\mallet\CourtProceedings\1910_gr_l-5483.txt
6,95,116,C:\mallet\CourtProceedings\1910_gr_l-5439.txt
6,96,50,C:\mallet\CourtProceedings\1910_gr_l-4968.txt
6,97,28,C:\mallet\CourtProceedings\1910_gr_l-2352.txt
6,98,152,C:\mallet\CourtProceedings\1910_gr_l-5565.txt
6,99,67,C:\mallet\CourtProceedings\1910_gr_l-5141.txt
6,100,225,C:\mallet\CourtProceedings\1910_gr_l-5925.txt
6,101,38,C:\mallet\CourtProceedings\1910_gr_l-4508.txt
6,102,100,C:\mallet\CourtProceedings\1910_gr_l-5324.txt
6,103,83,C:\mallet\CourtProceedings\1910_gr_l-5242.txt
6,104,63,C:\mallet\CourtProceedings\1910_gr_l-5097.txt
6,105,166,C:\mallet\CourtProceedings\1910_gr_l-5603.txt
6,106,159,C:\mallet\CourtProceedings\1910_gr_l-5586.txt
6,107,117,C:\mallet\CourtProceedings\1910_gr_l-5447.txt
6,108,86,C:\mallet\CourtProceedings\1910_gr_l-5254.txt
6,109,9,C:\mallet\CourtProceedings\1910_gr_5610.txt
6,110,8,C:\mallet\CourtProceedings\1910_gr_5592.txt
6,111,190,C:\mallet\CourtProceedings\1910_gr_l-5691.txt
6,112,101,C:\mallet\CourtProceedings\1910_gr_l-5325.txt
6,113,136,C:\mallet\CourtProceedings\1910_gr_l-5502.txt
6,114,170,C:\mallet\CourtProceedings\1910_gr_l-5623.txt
6,115,104,C:\mallet\CourtProceedings\1910_gr_l-5337.txt
6,116,248,C:\mallet\CourtProceedings\1910_gr_l-6255.txt
6,117,192,C:\mallet\CourtProceedings\1910_gr_l-5693.txt
6,118,178,C:\mallet\CourtProceedings\1910_gr_l-5642.txt
6,119,64,C:\mallet\CourtProceedings\1910_gr_l-5112.txt
6,120,31,C:\mallet\CourtProceedings\1910_gr_l-3983.txt
6,121,241,C:\mallet\CourtProceedings\1910_gr_l-6084.txt
6,122,235,C:\mallet\CourtProceedings\1910_gr_l-6069.txt
6,123,229,C:\mallet\CourtProceedings\1910_gr_l-5982.txt
6,124,194,C:\mallet\CourtProceedings\1910_gr_l-5699.txt
6,125,91,C:\mallet\CourtProceedings\1910_gr_l-5272.txt
6,126,59,C:\mallet\CourtProceedings\1910_gr_l-5054.txt
6,127,5,C:\mallet\CourtProceedings\1910_gr_5343.txt
6,128,158,C:\mallet\CourtProceedings\1910_gr_l-5584.txt
6,129,112,C:\mallet\CourtProceedings\1910_gr_l-5412.txt
6,130,66,C:\mallet\CourtProceedings\1910_gr_l-5123.txt
6,131,48,C:\mallet\CourtProceedings\1910_gr_l-4913.txt
6,132,45,C:\mallet\CourtProceedings\1910_gr_l-4863.txt
6,133,36,C:\mallet\CourtProceedings\1910_gr_l-4320.txt
6,134,240,C:\mallet\CourtProceedings\1910_gr_l-6080.txt
6,135,32,C:\mallet\CourtProceedings\1910_gr_l-4040.txt
6,136,226,C:\mallet\CourtProceedings\1910_gr_l-5934.txt
6,137,220,C:\mallet\CourtProceedings\1910_gr_l-5878.txt
6,138,195,C:\mallet\CourtProceedings\1910_gr_l-5708.txt
6,139,183,C:\mallet\CourtProceedings\1910_gr_l-5663.txt
6,140,102,C:\mallet\CourtProceedings\1910_gr_l-5334.txt
6,141,68,C:\mallet\CourtProceedings\1910_gr_l-5149.txt
6,142,52,C:\mallet\CourtProceedings\1910_gr_l-4980.txt
6,143,22,C:\mallet\CourtProceedings\1910_gr_5849.txt
6,144,223,C:\mallet\CourtProceedings\1910_gr_l-5900.txt
6,145,201,C:\mallet\CourtProceedings\1910_gr_l-5749.txt
6,146,167,C:\mallet\CourtProceedings\1910_gr_l-5606.txt
6,147,151,C:\mallet\CourtProceedings\1910_gr_l-5560.txt
6,148,115,C:\mallet\CourtProceedings\1910_gr_l-5426.txt
6,149,47,C:\mallet\CourtProceedings\1910_gr_l-4907.txt
6,150,44,C:\mallet\CourtProceedings\1910_gr_l-4811.txt
6,151,34,C:\mallet\CourtProceedings\1910_gr_l-4150.txt
6,152,30,C:\mallet\CourtProceedings\1910_gr_l-3821.txt
6,153,217,C:\mallet\CourtProceedings\1910_gr_l-5867.txt
6,154,216,C:\mallet\CourtProceedings\1910_gr_l-5853.txt
6,155,174,C:\mallet\CourtProceedings\1910_gr_l-5629.txt
6,156,153,C:\mallet\CourtProceedings\1910_gr_l-5566.txt
6,157,126,C:\mallet\CourtProceedings\1910_gr_l-5476.txt
6,158,62,C:\mallet\CourtProceedings\1910_gr_l-5095.txt
6,159,54,C:\mallet\CourtProceedings\1910_gr_l-5001.txt
6,160,19,C:\mallet\CourtProceedings\1910_gr_5805.txt
6,161,130,C:\mallet\CourtProceedings\1910_gr_l-5482.txt
6,162,234,C:\mallet\CourtProceedings\1910_gr_l-6067.txt
6,163,228,C:\mallet\CourtProceedings\1910_gr_l-5965.txt
6,164,209,C:\mallet\CourtProceedings\1910_gr_l-5804.txt
6,165,196,C:\mallet\CourtProceedings\1910_gr_l-5710.txt
6,166,114,C:\mallet\CourtProceedings\1910_gr_l-5418.txt
6,167,80,C:\mallet\CourtProceedings\1910_gr_l-5219.txt
6,168,75,C:\mallet\CourtProceedings\1910_gr_l-5183.txt
6,169,70,C:\mallet\CourtProceedings\1910_gr_l-5155.txt
6,170,39,C:\mallet\CourtProceedings\1910_gr_l-4612.txt
6,171,35,C:\mallet\CourtProceedings\1910_gr_l-4179.txt
6,172,172,C:\mallet\CourtProceedings\1910_gr_l-5627.txt
6,173,147,C:\mallet\CourtProceedings\1910_gr_l-5535.txt
6,174,103,C:\mallet\CourtProceedings\1910_gr_l-5335.txt
6,175,97,C:\mallet\CourtProceedings\1910_gr_l-5315.txt
6,176,92,C:\mallet\CourtProceedings\1910_gr_l-5283.txt
6,177,46,C:\mallet\CourtProceedings\1910_gr_l-4901.txt
6,178,29,C:\mallet\CourtProceedings\1910_gr_l-2532.txt
6,179,221,C:\mallet\CourtProceedings\1910_gr_l-5887.txt
6,180,207,C:\mallet\CourtProceedings\1910_gr_l-5790.txt
6,181,133,C:\mallet\CourtProceedings\1910_gr_l-5487.txt
6,182,94,C:\mallet\CourtProceedings\1910_gr_l-5291.txt
6,183,82,C:\mallet\CourtProceedings\1910_gr_l-5236.txt
6,184,79,C:\mallet\CourtProceedings\1910_gr_l-5201.txt
6,185,23,C:\mallet\CourtProceedings\1910_gr_5919.txt
6,186,18,C:\mallet\CourtProceedings\1910_gr_5795.txt
6,187,200,C:\mallet\CourtProceedings\1910_gr_l-5737.txt
6,188,199,C:\mallet\CourtProceedings\1910_gr_l-5728.txt
6,189,176,C:\mallet\CourtProceedings\1910_gr_l-5636.txt
6,190,125,C:\mallet\CourtProceedings\1910_gr_l-5470.txt
6,191,121,C:\mallet\CourtProceedings\1910_gr_l-5458.txt
6,192,105,C:\mallet\CourtProceedings\1910_gr_l-5356.txt
6,193,99,C:\mallet\CourtProceedings\1910_gr_l-5321.txt
6,194,81,C:\mallet\CourtProceedings\1910_gr_l-5222.txt
6,195,33,C:\mallet\CourtProceedings\1910_gr_l-4145.txt
6,196,184,C:\mallet\CourtProceedings\1910_gr_l-5671.txt
6,197,181,C:\mallet\CourtProceedings\1910_gr_l-5648.txt
6,198,139,C:\mallet\CourtProceedings\1910_gr_l-5513.txt
6,199,238,C:\mallet\CourtProceedings\1910_gr_l-6077.txt
6,200,230,C:\mallet\CourtProceedings\1910_gr_l-5985.txt
6,201,214,C:\mallet\CourtProceedings\1910_gr_l-5818.txt
6,202,193,C:\mallet\CourtProceedings\1910_gr_l-5696.txt
6,203,186,C:\mallet\CourtProceedings\1910_gr_l-5676.txt
6,204,182,C:\mallet\CourtProceedings\1910_gr_l-5654.txt
6,205,163,C:\mallet\CourtProceedings\1910_gr_l-5597.txt
6,206,156,C:\mallet\CourtProceedings\1910_gr_l-5580.txt
6,207,154,C:\mallet\CourtProceedings\1910_gr_l-5569.txt
6,208,120,C:\mallet\CourtProceedings\1910_gr_l-5455.txt
6,209,98,C:\mallet\CourtProceedings\1910_gr_l-5319.txt
6,210,96,C:\mallet\CourtProceedings\1910_gr_l-5312.txt
6,211,65,C:\mallet\CourtProceedings\1910_gr_l-5117.txt
6,212,49,C:\mallet\CourtProceedings\1910_gr_l-4950.txt
6,213,37,C:\mallet\CourtProceedings\1910_gr_l-4479.txt
6,214,246,C:\mallet\CourtProceedings\1910_gr_l-6222.txt
6,215,236,C:\mallet\CourtProceedings\1910_gr_l-6070.txt
6,216,171,C:\mallet\CourtProceedings\1910_gr_l-5624.txt
6,217,140,C:\mallet\CourtProceedings\1910_gr_l-5516.txt
6,218,134,C:\mallet\CourtProceedings\1910_gr_l-5491.txt
6,219,69,C:\mallet\CourtProceedings\1910_gr_l-5151.txt
6,220,237,C:\mallet\CourtProceedings\1910_gr_l-6073.txt
6,221,218,C:\mallet\CourtProceedings\1910_gr_l-5871.txt
6,222,169,C:\mallet\CourtProceedings\1910_gr_l-5620.txt
6,223,168,C:\mallet\CourtProceedings\1910_gr_l-5611.txt
6,224,145,C:\mallet\CourtProceedings\1910_gr_l-5530.txt
6,225,20,C:\mallet\CourtProceedings\1910_gr_5826.txt
6,226,12,C:\mallet\CourtProceedings\1910_gr_5730.txt
6,227,213,C:\mallet\CourtProceedings\1910_gr_l-5813.txt
6,228,210,C:\mallet\CourtProceedings\1910_gr_l-5807.txt
6,229,161,C:\mallet\CourtProceedings\1910_gr_l-5593.txt
6,230,89,C:\mallet\CourtProceedings\1910_gr_l-5266.txt
6,231,84,C:\mallet\CourtProceedings\1910_gr_l-5252.txt
6,232,41,C:\mallet\CourtProceedings\1910_gr_l-4654.txt
6,233,21,C:\mallet\CourtProceedings\1910_gr_5840.txt
6,234,16,C:\mallet\CourtProceedings\1910_gr_5754.txt
6,235,11,C:\mallet\CourtProceedings\1910_gr_5658.txt
6,236,160,C:\mallet\CourtProceedings\1910_gr_l-5588.txt
6,237,87,C:\mallet\CourtProceedings\1910_gr_l-5255.txt
6,238,15,C:\mallet\CourtProceedings\1910_gr_5753.txt
6,239,10,C:\mallet\CourtProceedings\1910_gr_5649.txt
6,240,202,C:\mallet\CourtProceedings\1910_gr_l-5762.txt
6,241,188,C:\mallet\CourtProceedings\1910_gr_l-5683.txt
6,242,85,C:\mallet\CourtProceedings\1910_gr_l-5253.txt
6,243,73,C:\mallet\CourtProceedings\1910_gr_l-5162.txt
6,244,40,C:\mallet\CourtProceedings\1910_gr_l-4614.txt
6,245,24,C:\mallet\CourtProceedings\1910_gr_5938.txt
6,246,191,C:\mallet\CourtProceedings\1910_gr_l-5692.txt
6,247,162,C:\mallet\CourtProceedings\1910_gr_l-5596.txt
6,248,141,C:\mallet\CourtProceedings\1910_gr_l-5521.txt
6,249,124,C:\mallet\CourtProceedings\1910_gr_l-5465.txt
6,250,93,C:\mallet\CourtProceedings\1910_gr_l-5290.txt
6,251,127,C:\mallet\CourtProceedings\1910_gr_l-5477.txt
6,252,95,C:\mallet\CourtProceedings\1910_gr_l-5304.txt
7,1,119,C:\mallet\CourtProceedings\1910_gr_l-5449.txt
7,2,131,C:\mallet\CourtProceedings\1910_gr_l-5483.txt
7,3,5,C:\mallet\CourtProceedings\1910_gr_5343.txt
7,4,224,C:\mallet\CourtProceedings\1910_gr_l-5922.txt
7,5,173,C:\mallet\CourtProceedings\1910_gr_l-5628.txt
7,6,30,C:\mallet\CourtProceedings\1910_gr_l-3821.txt
7,7,2,C:\mallet\CourtProceedings\1910_gr_5051.txt
7,8,6,C:\mallet\CourtProceedings\1910_gr_5411.txt
7,9,180,C:\mallet\CourtProceedings\1910_gr_l-5647.txt
7,10,61,C:\mallet\CourtProceedings\1910_gr_l-5066.txt
7,11,194,C:\mallet\CourtProceedings\1910_gr_l-5699.txt
7,12,129,C:\mallet\CourtProceedings\1910_gr_l-5480.txt
7,13,181,C:\mallet\CourtProceedings\1910_gr_l-5648.txt
7,14,222,C:\mallet\CourtProceedings\1910_gr_l-5897.txt
7,15,149,C:\mallet\CourtProceedings\1910_gr_l-5553.txt
7,16,9,C:\mallet\CourtProceedings\1910_gr_5610.txt
7,17,54,C:\mallet\CourtProceedings\1910_gr_l-5001.txt
7,18,12,C:\mallet\CourtProceedings\1910_gr_5730.txt
7,19,1,C:\mallet\CourtProceedings\1910_gr_4883.txt
7,20,109,C:\mallet\CourtProceedings\1910_gr_l-5396.txt
7,21,44,C:\mallet\CourtProceedings\1910_gr_l-4811.txt
7,22,74,C:\mallet\CourtProceedings\1910_gr_l-5168.txt
7,23,227,C:\mallet\CourtProceedings\1910_gr_l-5962.txt
7,24,27,C:\mallet\CourtProceedings\1910_gr_l-2308.txt
7,25,148,C:\mallet\CourtProceedings\1910_gr_l-5543.txt
7,26,142,C:\mallet\CourtProceedings\1910_gr_l-5524.txt
7,27,216,C:\mallet\CourtProceedings\1910_gr_l-5853.txt
7,28,135,C:\mallet\CourtProceedings\1910_gr_l-5496.txt
7,29,32,C:\mallet\CourtProceedings\1910_gr_l-4040.txt
7,30,38,C:\mallet\CourtProceedings\1910_gr_l-4508.txt
7,31,137,C:\mallet\CourtProceedings\1910_gr_l-5504.txt
7,32,102,C:\mallet\CourtProceedings\1910_gr_l-5334.txt
7,33,175,C:\mallet\CourtProceedings\1910_gr_l-5631.txt
7,34,145,C:\mallet\CourtProceedings\1910_gr_l-5530.txt
7,35,15,C:\mallet\CourtProceedings\1910_gr_5753.txt
7,36,113,C:\mallet\CourtProceedings\1910_gr_l-5413.txt
7,37,106,C:\mallet\CourtProceedings\1910_gr_l-5359.txt
7,38,155,C:\mallet\CourtProceedings\1910_gr_l-5577.txt
7,39,45,C:\mallet\CourtProceedings\1910_gr_l-4863.txt
7,40,174,C:\mallet\CourtProceedings\1910_gr_l-5629.txt
7,41,128,C:\mallet\CourtProceedings\1910_gr_l-5478.txt
7,42,220,C:\mallet\CourtProceedings\1910_gr_l-5878.txt
7,43,212,C:\mallet\CourtProceedings\1910_gr_l-5810.txt
7,44,4,C:\mallet\CourtProceedings\1910_gr_5246.txt
7,45,66,C:\mallet\CourtProceedings\1910_gr_l-5123.txt
7,46,79,C:\mallet\CourtProceedings\1910_gr_l-5201.txt
7,47,195,C:\mallet\CourtProceedings\1910_gr_l-5708.txt
7,48,132,C:\mallet\CourtProceedings\1910_gr_l-5486.txt
7,49,34,C:\mallet\CourtProceedings\1910_gr_l-4150.txt
7,50,141,C:\mallet\CourtProceedings\1910_gr_l-5521.txt
7,51,50,C:\mallet\CourtProceedings\1910_gr_l-4968.txt
7,52,208,C:\mallet\CourtProceedings\1910_gr_l-5791.txt
7,53,41,C:\mallet\CourtProceedings\1910_gr_l-4654.txt
7,54,159,C:\mallet\CourtProceedings\1910_gr_l-5586.txt
7,55,121,C:\mallet\CourtProceedings\1910_gr_l-5458.txt
7,56,8,C:\mallet\CourtProceedings\1910_gr_5592.txt
7,57,64,C:\mallet\CourtProceedings\1910_gr_l-5112.txt
7,58,204,C:\mallet\CourtProceedings\1910_gr_l-5775.txt
7,59,239,C:\mallet\CourtProceedings\1910_gr_l-6079.txt
7,60,36,C:\mallet\CourtProceedings\1910_gr_l-4320.txt
7,61,187,C:\mallet\CourtProceedings\1910_gr_l-5681.txt
7,62,97,C:\mallet\CourtProceedings\1910_gr_l-5315.txt
7,63,52,C:\mallet\CourtProceedings\1910_gr_l-4980.txt
7,64,86,C:\mallet\CourtProceedings\1910_gr_l-5254.txt
7,65,59,C:\mallet\CourtProceedings\1910_gr_l-5054.txt
7,66,105,C:\mallet\CourtProceedings\1910_gr_l-5356.txt
7,67,39,C:\mallet\CourtProceedings\1910_gr_l-4612.txt
7,68,229,C:\mallet\CourtProceedings\1910_gr_l-5982.txt
7,69,110,C:\mallet\CourtProceedings\1910_gr_l-5398.txt
7,70,198,C:\mallet\CourtProceedings\1910_gr_l-5720.txt
7,71,53,C:\mallet\CourtProceedings\1910_gr_l-4991.txt
7,72,60,C:\mallet\CourtProceedings\1910_gr_l-5060.txt
7,73,240,C:\mallet\CourtProceedings\1910_gr_l-6080.txt
7,74,127,C:\mallet\CourtProceedings\1910_gr_l-5477.txt
7,75,77,C:\mallet\CourtProceedings\1910_gr_l-5193.txt
7,76,3,C:\mallet\CourtProceedings\1910_gr_5052.txt
7,77,99,C:\mallet\CourtProceedings\1910_gr_l-5321.txt
7,78,238,C:\mallet\CourtProceedings\1910_gr_l-6077.txt
7,79,57,C:\mallet\CourtProceedings\1910_gr_l-5025.txt
7,80,242,C:\mallet\CourtProceedings\1910_gr_l-6095.txt
7,81,235,C:\mallet\CourtProceedings\1910_gr_l-6069.txt
7,82,164,C:\mallet\CourtProceedings\1910_gr_l-5599.txt
7,83,83,C:\mallet\CourtProceedings\1910_gr_l-5242.txt
7,84,230,C:\mallet\CourtProceedings\1910_gr_l-5985.txt
7,85,143,C:\mallet\CourtProceedings\1910_gr_l-5525.txt
7,86,35,C:\mallet\CourtProceedings\1910_gr_l-4179.txt
7,87,144,C:\mallet\CourtProceedings\1910_gr_l-5527.txt
7,88,107,C:\mallet\CourtProceedings\1910_gr_l-5381.txt
7,89,138,C:\mallet\CourtProceedings\1910_gr_l-5509.txt
7,90,179,C:\mallet\CourtProceedings\1910_gr_l-5644.txt
7,91,47,C:\mallet\CourtProceedings\1910_gr_l-4907.txt
7,92,68,C:\mallet\CourtProceedings\1910_gr_l-5149.txt
7,93,62,C:\mallet\CourtProceedings\1910_gr_l-5095.txt
7,94,117,C:\mallet\CourtProceedings\1910_gr_l-5447.txt
